,작성일,작성자,제목,내용
1270,2023-04-27,theminjoo,,제127차 정책조정회의 23.4.27. 국회 본청 원내대표회의실 박홍근 원내대표 우리 당과 야권 의원 182명 50억 클럽 김건희 여사 특검 신속처리안건 지정 요구 동의안 국회 제출 반드시 의결할 것. 간호법 의료법 방송법 전세사기 피해 대책법 등 민주당이 속도낼 것. 3대 의제 외면한 한미정상회담 성과 없이 초라해. 국가 경제 좌우할 사안에 도대체 무엇을 얻었나 퍼주기 외교 용인 어려워. 남은 기간 미결 과제 끝까지 해결해야 김민석 정책위의장 대한민국이 핵 공격받은 후 북한에 핵 쓴다는 게 무슨 의미인지 가성비 낮은 저자세 외교일 뿐. 한미 동맹 이익 존중하며 국가 이익 지키는 것은 민주당 몫 도청 없는 소통 러시아 진출 한 기업 보호 자동차 보조금 정책 등 해결 위해 방미단까지 고려할 것. 대통령 관저법 비서실법 등 대통령4법 곧 성안 발의할 것. 검찰총장 특활비 공개 판결 의미 있어 검찰 적절한 처리 없으면 방법 찾을 것 모두발언 전문 보기 . 1156872 오늘민주
1285,2023-04-27,ran_____1004,,메시아께서 오십니다. 회개하십시오. 여호와의 크고 두려운 날이 다가오고 있습니다. 언제나 준비하고 전쟁터를 탈출하십시오. 2023년 4월 28일 새벽1시 글로벌 목요예배 유튜브 생중계 . . 페이스북 . . 엘리야의 외침 . 1 4 메시아께서 오십니다 주님의 길을 예비하라 엘리야의외침 회개와 거룩함 휴거 양곡법 모범택시2 넥플릭스 순천만국가정원 마약음료 에버랜드 기분좋은날 롯데월드 스타벅스 미국방문 배터리아저씨 강남납치살인사건 기밀문서 날씨 스포츠 부산 제주도 동물 비밀의여자 전세사기 안싸우면당해이야 수단내전
776,2023-04-27,yhbkorea,,정부 전세사기 특별법에 담길 피해자 지원 및 주거안정 지원방안 발표 출처 ...블로그 . . 2121 223086854385 전세사기특별법 깡통전세 전세사기 납세증명서 주택임대차보호법 주택임대차표준계약서 임대차제도개선 집합건물법개정안 소액임차인 최우선변제금
777,2023-04-27,heezukheezuk,,어제 강성희 의원실과 함께 전세사기 피해자들을 만났습니다. 눈물과 성토의 자리였습니다. 그동안 어떻게 한사람이 천채가 넘는 빌라를 가질수 있는지 어떻게 그렇게 많은 피해자들이 생길수 의아했습니다. 피해자들의 사연을 들으니 기가 막혔습니다. 단순히 나쁜 임대인과 어리석은 임차인 의 문제가 아니라 그 사이에 공인중개사와 대출모집인 은행 감정평가인까지 모두가 공조한 사기사건이었습니다. 월세 살면 바보다 싼 이자로 전세로 갈아타라고 권하면서 시세보다 비싼 업계약서를 쓰게 하고 보증보험 가입내역도 제대로 설명해주지 않았습니다. 정부는 자격없는 사람들이 천채가 넘는 집을 소유하도록 하고 은행은 매물가치보다 많은 대출을 내어주고 거짓 감정을 하고 임대소유자의 처지를 감추고 매물을 소개해준 이들이 모두 공범입니다. 그런데 피해는 오로지 임차인만 받고 있습니다. 우선매수권을 주겠다고 하거나 저리 대출을 해주겠다고 하거나 경매중지 하겠다고 하는 대책들은 모두 사각지대가 있습니다.근린생활시설이거나 강제경매로 이미 전출한 경우 아예 대출지원에서 제외되고 심지어 피해보증금이 3억 100만원이라서 3억 한도인 대출에서 제외된 피해자도 있었습니다. 피해자들이 정부 대책이 구제책 이 아니라 거름책 인것 같다고 분노하는 이유입니다. 그 사이에 가해자들은 단톡방에서 고급차에 호화생활을 자랑하고 살려달라고 호소하는 피해자들 동영상을 올리며 조롱까지 하고 있습니다. 연이어 세명이나 세상을 떠난 이유입니다. 언제나 그렇듯 약자들에게만 엄격하고 불친절한 이나라 법 꼭 바꿔내겠다는 다짐 다시 했습니다. 가해자들이 피해자를 조롱하지 못하도록 책임을 밝히고 피해자를 지키겠습니다. 이런 사태가 일어나기까지 방치하고 심지어 방조한 정부와 은행의 책임을 묻고 근본적인 대책을 마련하도록 노력하겠습니다. 전세사기 피해자들의 눈물 닦아 드리도록 힘껏 뛰겠습니다.
778,2023-04-27,worldmorning,,미니뉴스 정영한아나운서 정영한 14 14 뉴스레터 뉴스안하니 많관부 많사부 세아침 미니뉴스 전세 사기 동탄 신도시 인천 미추홀 대전 부산 등 전국에서 전세 사기 피해 신고가 끊이지 않고 있습니다. 하지만 현재 갭투자로 인한 깡통주택 위험에 노출되어 있는 가구수가 23만 가구로 예상되고 있어요. 금감원은 를 구성했고요. 금융권과 카드사도 전세사기 피해 지원에 나섰습니다. 또 다음주 초에는 전세사기 특별법이 통과될 것으로 보여요. 자체 컨텐츠 여러분은 밥 먹을 때 뭐 보세요 드라마 영화 시트콤 요즘엔 아이돌 자컨 보는 분들이 많대요 무대 영상이 아니라 자컨 보고 입덕하는 팬들도 많다고 해요 세아침 미니뉴스는 14 뉴스레터를 통해 메일로 받아보실 수 있습니다 세상을여는아침안주희입니다 세상을여는아침 세아침
779,2023-04-27,hello_tv_news,,공인중개사들까지 가담하는 전세사기 전세사기 피해자 사회초년생 공인중개사 매매 집중정검 임차인 불안 고통
780,2023-04-27,ilil_ilsik,,일식이 여러분 안녕 이번에는 경제 소식으로 돌아왔어 최근에 대두되고 있는 전세 사기 가장 큰 규모의 미추홀구 사건을 들여다볼까 1일1식 경제 하루에하나의지식 카드뉴스 전세 전세사기 내부사정으로 업로드가 늦어진 점 죄송합니다.
634,2023-04-27,kimhackyong,,. 전세사기 가담한 감정평가사 처벌 강화 법안 통과 제가 대표발의한 전세사기 방지 4법 중 하나인 감정평가법 개정안 이 오늘 국회 본회의를 통과했습니다. 지금 수도권을 중심으로 전세사기 피해가 심각합니다. 특히 임차인을 속이려 실제 시세 보다 높은 가격으로 전세계약을 체결하도록 한 것이 문제의 시발점이었습니다. 공정한 가치평가를 통해 국민 재산권을 보호하는 것이 감정평가사의 존재 목적이지만 일부 평가사들이 고의적으로 고가감정을 해서 전세사기에 가담했기 때문입니다. 이에 저는 부동산 사기에 가담한 감정평가사가 금고 이상의 형을 선고받은 경우 그 자격을 취소하도록 처벌을 강화했습니다. 이로써 제가 대표발의한 전세사기 방지 4법 중 전세사기에 가담한 임대사업자 공인중개사 감정평가사의 처벌을 강화하는 민간임대주택법 공인중개사법 감정평가법 개정안이 모두 통과했습니다. 임대인이 매매계약을 한 경우 그 사실을 임차인에게 지체없이 통지하도록 하는 주택임대차보호법 개정안도 통과가 필요하다는 국민들의 요구가 큰 만큼 조속히 통과될 수 있도록 최선을 다하겠습니다.
663,2023-04-27,molit.go.kr,,전세사기 피해자 지원 및 주거안정 방안 을 발표하였습니다. 전세사기 피해주택을 공공임대로 바꿔 주거 안정을 제공하며 전세사기 피해자에게 생계비를 지원합니다. 블로그에서 자세한 내용 확인 . . 223086468151 국토부 국토교통부 전세사기 공공임대
1272,2023-04-27,yeobang,,어제 주가조작 세력에 대한 뉴스를 보았는데 전세사기와 코인사기 등 연이어 사기에 대한 뉴스가 끊이질 않는단 생각이 들었어요. 문득 예전에 김웅작가가 검사내전 에서 사기 공화국 이라 한국 사회를 명명하며 설명하던 내용이 떠올랐어요. 그는 시속 120 로 질주하는 치타가 80 의 톰슨가젤 사냥에 실패하는 이유 그리고 사냥개가 다리를 다친 토끼를 놓치는 이유를 사기꾼에 비유해서 설명합니다. 가젤과 토끼는 목숨을 걸고 달리기때문에 절대 상위 포식자도 쉽게 잡을 수가 없대요. 일반 공무원들이 법으로 사기꾼을 쉽게 잡아 처벌할 수 없는 이유죠. 정상적인 시스템이 붕괴한다던 이창준 검사장의 명대사가 요즘 계속 떠오릅니다. 여튼 이런 저런 뉴스가 불안하고 우울하게 하더라도 행복하거 즐겁게 으쌰으쌰 오늘도 화이팅합시다 하연재 삼청부부
773,2023-04-28,yhbkorea,,전세사기 피해자의 지방세보다 보증금 우선변제 지방세법 국회 본회의 통과 출처 유형범 공인중개사 블로그 . . 2121 223087793370 지방세법 전세사기피해자 전세사기특별법 깡통전세 전세사기 납세증명서 주택임대차보호법 주택임대차표준계약서 임대차제도개선 소액임차인 최우선변제금 우선변제
774,2023-04-28,goldrabbit21c,,안녕하세요 경제기사로 여는 아침입니다. 황금은 황금의 길 피는 피의 길 언어는 언어의 길 제각각의 길을 열어줘야 하네 언어 교환도 돈이 명령하면 서글퍼져. 나는 이렇게 쓰고 싶은데 출판사는 저렇게 쓰라고 하면 작가는 의욕을 잃어버리거든. 출판사나 영화사에서 저거 자르시오. 안 팔려요 하면 작가나 감독은 어쩔 수 없이 잘라야지. 그러니까 감독판이 따로 나오잖아. 김지수 이어령의 마지막 수업 중 돈이 모든 걸 결정하지 큰일이죠. 한 주 동안 돈 때문에 고생 많으셨습니다. 즐거운 주말 보내세요. 1 빅테크 날아오르다. 간밤에 뉴욕증시는 모처럼 3대 증시 모두 급등했다. 미국 1분기 성장률은 예상보다 부진한 결과를 보였음에도 빅테크 실적 호조 덕분이었다. 메타의 실적 호조와 경제 지표가 주목을 받았으며 마이크로소프트 구글 등 기술 기업들의 실적 호조가 우려를 덜어내며 투자심리가 개선되었다. 메타 13.93 애플 2.84 3.20 아마존 4.61 알파벳 3.75 캐시우드 언니의 테슬라 귀환으로 테슬라도 4.19 올랐다. 다우존스 33826.16 1.57 500지수 4135.35 1.96 나스닥 12142.24 2.42 상승 마감. 2 삼성전자 반도체 감산 확대하다. 삼성전자가 1분기 실적 확정 발표를 했는데 반도체서만 적자 4조6천억으로 나타났다. 그래서 삼전은 빠른 실적 반등을 위해 반도체 감산 규모를 최대 25 까지 확대하기로 결정했다. 공식 감산은 안 하는 게 방침이었지만 한 번 해 보니 괜찮은 것 같다 생각한 거다. 물량 앞에 장사 없다는 옛말이 틀린 게 없으니까. 삼전 뿐만 아니라 다른 반도체 기업들도 대부분 현재 적자 상태다. 삼전은 2분기부터 재고 수준이 감소하기 시작할 것으로 예상된다. 하지만 삼전은 14년만에 최악 적자를 맞이했음에도 17조원 역대급 투자 를 단행한다. 매출 줄었다고 쫄지 않고 선제적 투자를 강행해 중장기 공급 대응력을 높일 계획이다. 언젠가 또 반도체 수요가 급증할 때가 올 테니까. 3 정부가 전세사기 대책으로 2년 한시 특별법을 발표했다..27일 정부는 전세사기 피해자 지원 및 주거 안정에 관한 특별법 에서 6가지 조건을 모두 충족하는 경우 피해 임차인에게 단계별로 3가지 선택권을 부여한다고 한다. 기사 내 그래픽에 있는 6가지 조건에 모두 해당하기가 어려워 얼마나 많은 사람들이 구제될 수 있을 지는 의문이다. 이 법은 피해들이 1 우선매수권을 통해 집을 구매하거나 2 이를 원하지 않을 경우 한국토지주택공사 에 우선매수권을 양도하거나 3 제3자 낙찰 이후 금융 지원을 받아 이사가거나 공공임대주택을 이용할 수 있도록 한다는 것이다. 핵심은 정부가 전세 보증금을 돌려주는 건 아니고 주거 안정에 초점을 맞춘 정책이라는 점이다. 떼인 돈 빨리 정부가 세금 돌여 받아줘서 그집에서 나가기를 원하는 피해자들은 좀 실망할 수 있겠다. 4 중국의 대외결제서 위안화 비중 48 까지 올라섰다. 중국의 대외 거래에서 위안화 결제 비중이 처음으로 달러를 넘어섰다. 중국의 달러 패권 흔들기 전략이 성과를 보였다고 할까. 3월 중국의 대외 거래에서 위안화가 차지하는 비중은 사상 최고치인 48 를 기록했다. 2010년 0 에 가까웠던 위안화 비중이 12년 만에 절반까지 올라섰다는 점이 놀라울 따름이다. 국이 무역 거래에서 위안화를 크게 늘리게 된 계기는 러시아 우크라이나 전쟁 덕분이다. 러시아는 달러 의존도를 줄이기 위해 자국산 에너지를 수출하면서 대금을 루블화와 위안화로 받는 방식을 채택했다는 게 기폭제가 되었고 중국 시진핑 주석의 국제적 영업 으로 다른 국가들도 교역에서 위안화 사용을 확대하는 중이다. 5 불개미들 주가조작 관련 기업에 들어가다. 증권 사태 로 주가 폭락을 겪고 있는 8개 종목 중 3개는 27일 4일 연속 하한가를 기록 중이다. 이중 서울가스 대성홀딩스 선광은 이날도 하한가를 기록해 4일 동안 76 하락했지만 개인들은 저점 매수 기회라며 다우데이타 하림지주 세방 삼천리를 사들였다. 거래량은 대폭 늘었고 삼천리는 이날 하루 거래량이 305만주로 증가했다. 이건 또 어느 유튜버가 사라고 다시 추천한 건가 삼천리나 서울가스는 솔깃한 스토리텔링으로 전문가들도 추천하던 종목이었다. 알고 한 건지 모르고 한 건지 알 수는 없지만 모든 투자의 책임은 개인에게 있으니 주의가 필요하다.
