,작성일,작성자,제목,내용
779,2021-11-20,UCNlQ2wMsg_mR7brbvOkHrwQ,"[2022년~기초연금 301,500원!! 최대30만명, 추가혜택!! 청년30만원~추가입금!!]#보건복지부#기초연금#노인일자리#청년정책#3.1경제독립tv",2022년 기초연금 301 500원 최대30만명 추가혜택 청년30만원 추가입금 보건복지부 기초연금 노인일자리 청년정책 3.1경제독립 오늘 영상이 조금이라도 도움 되셨다면 좋아요 구독 알림설정 부탁드리겠습니다 감사합니다
778,2021-11-21,UCRZXiNgU35DCyC8oFxIX1-w,잘못 보낸 돈 돌려받는 방법은? 착오송금 반환지원 제도! | 계좌이체 실수 예방하는 꿀팁까지! | 청년밥상 4화 | 청년정책 | 열고닫기,착오송금반환지원제도 신청방법 서류 확인하기 . . . 9... 00 00 인트로 00 19 계좌이체 실수 경험담 01 03 착오송금 반환지원 제도란 01 53 계좌이체 실수 늦게 알게 되었다면 02 07 잘못 보낸 돈 100 돌려받을 수 있을까 02 13 돈 돌려받기 모든 은행의 신청이 가능할까 02 41 보이스피싱으로 빼앗긴 돈도 받을 수 있을까 02 59 계좌이체 실수 이렇게 예방하자 03 30 우리 또 만나요 우리들의 말랑한 세상은 열고닫기 에서부터 홈페이지 . 블로그 . . 29 브런치 . . 카카오톡 채널 . .
777,2021-11-22,UCih5R4KGQHEYqox1FI-5Atg,"2022년 청년정책 17가지 ! 무이자대출, 월세지원, 청년저축계좌, 청년희망적금, 소득공제펀드, 학자금전액지원, 심리상담 60만원, 전세대출지원, 40년 모기지, 군장병목돈 지원",2022년 청년 정책 17가지 모아봤습니다 청년월세지원 청년저축계좌 청년희망적금 문의 .
776,2021-11-24,UCfCIXETqWEHOcpiMbRqEE0Q,무엇이든 물어보령 | 하나 되는 보령청년 정책!,보령청년 청년주간 보령청년주간축제 청년문화행사 청년정책 청년주택자금 청년마인드케어 컨트롤타워 취업역량강화교육 청년꿈 무엇이든물어보령 보령 보령 충청남도 보령시 보령시청 청년에 대한 이해에서부터 출발하는 보령의 청년정책 보령과 청년이 함께 성장할 수 있는 도시를 만들기 위해 2025년까지 7개 사업을 수립하여 추진합니다 청년이 살고 싶은 보령에서 여러분의 꿈을 이루어보령 더 자세한 사항은 영상에서 확인해 보세요
775,2021-11-25,UCRMSZzq73YYWprgFrjdc3wA,"[도정질문] 경기도 청년 정책에 투입된 예산  4,550억 원! 청년정책 전담조직 개편과 보완",제354회 제2차 본회의 내용입니다. 올해 경기도 42개 청년정책 과제를 수행하면서 청년 정책에 투입된 예산은 4 500억 원 하지만 경기도 청년 정책을 총괄하는 컨트롤타워를 수행하기 어려운 상황 실질적인 실무를 위해 조직 개편의 필요성이 느껴지는데요. 도정질문 내용은 영상으로 확인하세요 도정질문 김철환의원 이용철행정1부지사
774,2021-11-28,UCPrUrELn0HR4B6dmpC-T3eQ,"서울청년정책.zip ?? EP.08 어디로 가야 하죠? 위로와 공감이 필요해요｜청년 마음건강 심층상담, 온라인청년고민상담소 하이데어",끝을 알 수 없어 두려운 터널을 지나고 있나요 여러분의 이야기를 들어줄 사람이 여러분 가까이에 있습니다. 고민을 남기면 마음친구 가 답해주는 온라인청년고민상담소 하이데어 . . 심리상담 이 필요한 청년에게 전문심리상담사 가 1 1 심리상담을 지원하는 청년마음건강심층상담 . 3 여러분의 마음건강 은 서울시가 지킬게요 서울특별시 서울청년포털 . . . 페이스북 . . . . 인스타그램 . . . . ... 네이버 포스트 . .
773,2021-11-28,UCRZXiNgU35DCyC8oFxIX1-w,취업 준비 이렇게 해보세요?? 취준생이라면 알아야 할 구인구직 채용 사이트 워크넷 대표 혜택 3가지는? | 청년밥상 5화 | 청년정책 | 열고닫기,취업을 하기 위해 어떠한 수단과 방법으로 지원을 하시나요 보통은 취업사이트를 통해 구인구직 공고문 확인하기 이력서 제출하기 면접 채용 이렇게 네 단계를 거쳐 취업을 하게 되는데요. 이 역시 쉽지 않은 과정이기에 누군가의 도움이 필요할 때가 많아요. 그래서 이번 영상에서는 대표적인 취업사이트 워크넷 에서 취업 준비 시 받을 수 있는 혜택에 대해 알려드리고자 해요. 평소 경험과 자신감이 부족한 취업 준비생이라면 이번 영상 꼭 끝까지 시청해주세요 워크넷 구인구직 지원 서비스 바로가기 . . . . 00 00 인트로 00 23 그들이 취업한 방법 00 43 오늘의 메뉴 . 취준생 영양 특식 00 57 채용행사 01 24 동행면접 02 11 채용대행 03 12 우리 또 만나요 우리들의 말랑한 세상은 열고닫기 에서부터 홈페이지 . 블로그 . . 29 브런치 . . 카카오톡 채널 . .
772,2021-11-30,UCPrUrELn0HR4B6dmpC-T3eQ,"서울청년정책.zip ?? EP.09 에너지 뿜뿜 솟아나는 청년공간｜서울청년센터 오랑, 무중력지대",나와 비슷한 관심사를 가진 사람들과 새로운 활동을 하고 싶다면 나의 상황과 고민에 딱 맞는 청년정책을 알고 싶다면 중력처럼 무거운 상황에서 벗어나 자신을 자유롭게 표현할 수 있는 무중력지대 . . . 또래 청년들과 이야기를 나누는 프로그램과 내게 맞는 청년정책까지 알아볼 수 있는 서울청년센터오랑 . . . 에너지 뿜뿜 청년을 위한 공간이 여러분 가까이에 있습니다 서울특별시 서울청년포털 . . . 페이스북 . . . . 인스타그램 . . . . ... 네이버 포스트 . .
771,2021-11-30,UCnrPF6de3KuHZy3c2ZkqcMA,5분 만에 끝내는 청년정책 알아보기!! *모르면 손해!* | 휴먼뉴딜,우리 경제에 활력을 넣어줄 한국판 뉴딜 뉴 딜리셔스 휴먼뉴딜편 한국판 뉴딜 정책2.0 그 중 휴먼뉴딜정책에 대한 이번 영상 구독자 여러분께 유익한 시간이 되길 바랍니다 휴먼뉴딜 뉴딜리셔스 기획재정부
770,2021-12-01,UCHeyp-ksPvSH6faR8VrO21Q,"결국, 윤석열도 부자본색?? 2030세대 난리났다! 윤석열, 주 52시간 최저임금 폐지 언급! 이재명 감동 청년정책은? ""강자 중심 세상을 다수의 약자 중심으로 바꾸는 것입니다""",영상설명 국민의힘 중앙선거대책위원회 구성을 둘러싼 내홍이 극대화된 가운데 윤석열 대선 후보의 말실수 리스크까지 다시 불거지고 있습니다. 이준석 국민의힘 대표는 1일 부산에 이틀째 머물며 모든 당무를 거부하고 있고 윤석열 후보는 청년들에게 민간함 주제인 주 52시간 최저시급제 등 노동 정책과 관련해 비현실적 제도 라고 비판하며 다 철폐해 나가겠다고 주장했습니다. 반대로 이재명 후보는 2030 청년세대들을 위해 어떤 구상을 가지고 있을까 살펴 봅니다.
769,2021-12-03,UClAfLVQYZSLrMAQQ_SXPVZw,"이재명이 말하는 기본소득이란? ""기본소득은 청년을 위한 정책 아냐""",이재명 더불어민주당 대선 후보가 3일 오후 전주 가맥집에서 쓴소리 경청 토크쇼 가 열렸다. 매월 1만원 자발적 시청료 내기 10만인클럽 전화가입 010 3270 3828 직접가입 . 5 광고문의 .
768,2021-12-04,UCTHCOPwqNfZ0uiKOvFyhGwg,'서울 청년정책 대토론' 16강 진출팀 확정 / 연합뉴스TV (YonhapnewsTV),서울 청년정책 대토론 16강 진출팀 확정 청년 세대가 사회의 다양한 문제들에 직접 해법을 모색하고 서울의 청년 정책을 발굴하는 토론 배틀이 막을 올렸습니다. 연합뉴스와 서울연구원이 공동 주최하는 2021 서울 청년 정책 대토론 이 어제 4일 서울 동대문구 전농동 서울시립대 법학관에서 개막돼 본선 첫 라운드인 32강전이 진행됐습니다. 전체 93개 신청팀 중 서류 심사를 통과한 32개 팀이 참가해 공정 상생 일과 미래 삶과 여가 청년 삶의 공간에 대해 토론을 벌였습니다. 본선 첫 관문을 통과한 16개 팀은 오늘 5일 16강전과 8강전을 11일에는 4강전과 결승전을 치릅니다. 우승팀에는 상금 1천만 원이 주어지고 서울시 청년정책 검토 자문에 참여할 기회를 얻습니다. 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
767,2021-12-05,UCTHCOPwqNfZ0uiKOvFyhGwg,서울 청년정책 놓고 토론 배틀…4강 진출팀 확정 / 연합뉴스TV (YonhapnewsTV),서울 청년정책 놓고 토론 배틀 4강 진출팀 확정 앵커 서울시의 청년정책을 놓고 청년들이 직접 해법을 모색하고 나섰습니다. 토론회를 통해 각자 대안을 제시하고 서로 문제점을 지적하는 등 불꽃 공방을 벌였는데요. 정인용 기자입니다. 기자 서울시의 미래 청년정책 발굴을 위해 열린 토론회. 주체는 전문가들이 아닌 당사자 청년 세대들이었습니다. 이들은 청년 일자리와 복지 여가 등 다양한 주제를 놓고 치열한 공방을 벌였습니다. 이승욱 토론회 참가자 청년의 일자리나 주거정책은 매번 뜨거운 관심을 받지만 여가 정책은 항상 후순위로 고려가 되고 저희 정책은 다양하게 능동적으로 참여할 수 있는 문화공간과의 가맹을 추진 박민영 토론회 참가자 여가정책에 대한 인식이나 인프라의 문제가 아니라 당장 취업이나 삶의 여유가 없기 때문에 활용하지 못하는 문제가 있는 것인데 시의적절한 대안인가 1시간가량 설전이 오간 뒤 심사위원들의 평가로 4강 진출팀이 가려졌습니다. 직접 자신들이 머리를 맞대 짜낸 해법들이 실제 서울시 정책으로 활용될 가능성이 있다는 점에서 의미가 남달랐습니다. 이영지 토론회 4강진출 일자리 시장이 변하면서 청년들이 겪게 되는 고충이 다르지 않습니까. 현재 부각되고 있는 문제에 대해 곰곰이 생각해보고 진지하게 성찰해보는 시간이 필요하다고 생각해 참여 김철희 서울시 미래청년기획단장 청년들의 적극적인 정책 제안과 정책 평가를 통해 나온 결과물들을 서울시가 적극적으로 정책으로 반영하겠다는 의지 1천만 원의 상금과 서울시 정책 자문 참여 기회가 주어지는 토론회 최종 우승팀은 오는 11일 가려질 전망입니다. 연합뉴스 정인용입니다. . . 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
766,2021-12-06,UCOUWDDkH2m4dvJvXP-GObHw,"⭐북구의 영업비밀⭐-여러분의 깐부??‍??‍??‍??북구와 함께하는 일자리,청년정책",우리는 깐부자나 청년부터 신중년까지 여러분의 단짝친구 북구와 함께 알아보는 일자리 청년 정책들 제페토 메타버스 공간에 구현된 북구청년센터 다양한 청년정책 찾아보기 경력단절된 여성들을 위한 일자리 한방 해결 구직자와 구인자의 소개팅 일자리센터가 여러분들을 위한 주선자가 되어 드리겠습니다 우리 함께 더 알아볼까요 광주광역시 광주북구청 광주북구 일자리정책 일자리센터 청년센터 자막 나눔템플릿
765,2021-12-07,UCSefZmj1lQPyk2o5cM-5zvw,안녕하세요 청년 정책 소개하는 희민입니다,그냥 제가 잘하고 좋아하는 것에 대해서 다시금 생각해보니 이런 정책 소개를 해주는 것을 좋아하더라구요 그래서 여러분들께도 다양한 직종 나이에 맞게 하나씩 설명해드리도록 하겠습니다
764,2021-12-07,UC2ldMawYDCQWWafDt-Oh1Qg,"조지훈 전 원장, '청년 정책' 공약 발표",전주시장 선거에 나선 조지훈 전 전북대경제통상진흥원장이 일자리 확대와 정치.경제적 권리 보장 등이 담긴 청년정책을 내놨습니다. 조 전 원장은 도시의 미래는 청년의 현주소를 통해 예측이 가능하다 면서 더 늦기 전에 전주 청년을 키워야 한다 고 강조했습니다. 그러면서 조 전 원장은 4차 산업혁명을 선도하는 디지털 실험가와 금융인재 1만명 을 육성해 청년 중심 혁신 경제를 선도하겠다 고 공약했습니다.
763,2021-12-09,UCq4lfIcWF7NAP5TcMsyRXXQ,면접 정장금지법 발의! 기상천외한 청년정책 받아 적으세욧! [제이펍],속 시원한 취준 이야기 제이펍 은 금요일 저녁9시 라이브로 방송됩니다. 12월 10일 금요일 저녁 9시 인간관계 12월 17일 금요일 저녁 9시 송년회 남들은 다 불금 하는데 나만 물금... 집콕.. 불금에 신나게 떠들 곳을 찾으셨나요 준비물은 맥주 한 캔 그리고 당신의 이야기 뿐입니다. 인싸담당자 채널에서 청년들을 위해 4주간 특별한 라이브 방송을 진행하려고 합니다. 취업준비 내 집 마련 연애 등 다양한 고민들을 가지고 살아가는 우리가 모여 우리 이야기 를 속 시원하게 풀어낼 예정인데요. 누구나 와서 가볍게 한마디씩 던질 수 있는 라이브입니다. 출연진 특별게스트 서상혁 서울특별시 중랑구의회 의원 취업의 모든 정보가 모이는 인싸담당자 채널의 제이콥 사이다 같은 시원한 얘기로 가려운 곳을 긁어줄 기크루트 취준생의 오픽을 책임지는 캐나다에서 온 오픽노잼 샘 취준생의 목소리를 전달해줄 아나운서 유림 그리고 소중한 당신 을 라이브에 초대합니다 취업에는 정답이 없습니다 인싸담당자에 나오는 다양한 선배들의 방법과 이야기를 듣고 자신에게 꼭 맞는 취업의 길을 찾으시길 바랍니다. 나를 만들어가는 과정 어쩌면 고단하고 외로울 수 있는 그 길에 저희 인싸담당자가 함께 하겠습니다. 자소서가 안 써지나요 읽고 따라하기만 하면 됩니다 너는 생각보다 자소서를 잘 쓴다 목차 확인하기 . 3 기업 업계별 현직자 다 모인 곳 직무경험 자소서 면접 하나로 취업하기 . 3 제휴 출연 문의 . 제이콥 인스타 카톡방 입장 링크 . 3 인싸담당자 취준정보 교류 오픈카톡방 1 . . 8 인싸담당자 취준정보 교류 오픈카톡방 2 . . 1 대화금지 인싸담당자 취준정보 교류 오픈카톡방 1 . . 대화금지 인싸담당자 취준정보 교류 오픈카톡방 2 . . 874 대화금지 인싸담당자 취준정보 교류 오픈카톡방 3 . . 4 1 인싸담당자 면접 준비 오픈카톡방 . . 1 7 7 인싸담당자 면접 준비 오픈카톡방 2 . . 8 인싸담당자 면접 오픈카톡방 . . 1 인싸담당자 취업스터디모집 오픈카톡방 . . 7 인싸담당자 영업 직무 오픈카톡방 . . 6 7 인싸담당자 마케팅 직무 오픈카톡방 . . 7 인싸담당자 인사 직무 오픈카톡방 . . 7 인싸담당자 금융권 직무 오픈카톡방 . . 인싸담당자 재무 회계 직무 오픈카톡방 . . 1 인싸담당자 디자인 직무 오픈카톡방 . . 1 인싸담당자 물류 업계 오픈카톡방 . . 72 1 인싸담당자 이공계 오픈카톡방 . . 인싸담당자 업계 오픈카톡방 . . 0 1 인싸담당자 전기 전자 계열 오픈카톡방 . . 1 인싸담당자 화공 계열 오픈카톡방 . . 2 1 1 인싸담당자 기계 계열 오픈카톡방 . . 1 1 인싸담당자 공기업 오픈카톡방 . . 2 인싸담당자 공기업 오픈카톡방 2 . . 8 인싸담당자 외국계 오픈카톡방 . . 3 5 인싸담당자 게임 업계 오픈카톡방 . . 1 인싸담당자 식품 업계 오픈카톡방 . . 1 인싸담당자 병원보건 업계 오픈카톡방 . . 1 인싸담당자 제약 업계 오픈카톡방 . . 1 인싸담당자 서비스업 오픈카톡방 . . 1 인싸담당자 방송 계열 오픈카톡방 . . 3 8 인싸담당자 건축 건설 오픈카톡방 . . 5 8
