,작성일,작성자,제목,내용
262,2023-04-27,UCkinYTS9IHqOEwR1Sze2JTw,"'지역사회 간호', 간호법의 뜨거운 쟁점 된 이유는? / SBS 8뉴스",앵커 논란이 되고 있는 간호법에 대해서 조동찬 의학전문기자와 자세히 살펴보겠습니다. . 지역사회 간호 왜 뜨거운 쟁점 조동찬 의학전문기자 전문의 제가 고령화 취재하러 유럽의 한 도시를 방문했었는데요. 병원도 아닌데 물리 치료 가정 간호 등 의료 서비스를 제공하는 클리닉이 있었습니다. 바로 의사 보조인이 독자적으로 운영하는 곳인데 비전문적인 약은 직접 처방할 수도 있습니다. 의사보다는 덜 전문적이겠지만 노인들이 편하게 이용할 수 있어서 활용되고 있습니다. 간호법도 고령화 때문에 만든다고 표방했죠. 그러면서 지역사회 간호 와 전문간호사 라는 단어를 처음 등장시켰습니다. 전문간호사가 지역사회에서 단독 개원할 수 있게 한 것 아니냐 의사협회와 간호조무사협회 등 13개 의료단체는 이렇게 해석하고 있고요 간호협회는 부인하고 있습니다. . 간호조무사 등 다른 보건 직군 반대 이유는 조동찬 의학전문기자 전문의 다른 나라 는 누구나 일정 교육을 받으면 응시할 수 있습니다. 그런데 외국 에 해당하는 것이 우리나라 간호법에서는 전문간호사인데 오직 간호사만 응시할 수 있습니다. 게다가 간호조무사는 일자리를 잃어버릴 수 있다고 우려하는데요. 지금 장기 요양기관 장애인 복지시설 등 지역사회 시설에서는 대부분 간호사 대신 간호조무사가 근무하는데 간호법에서는 의원급 의료기관이 아닌 곳에서 간호조무사는 간호사의 지도를 받도록 되어 있습니다. 간호조무사 쓰려면 간호사를 먼저 채용해야 하는데 그러느니 간호사만 채용하고 말지 않았느냐는 것이 간호조무사들의 걱정입니다. . 의료법 개정안도 통과 주요 내용은 조동찬 의학전문기자 전문의 의료법 개정안에 따르면 의료인이 어떤 범죄로든 금고 이상의 실형을 받으면 면허가 취소됩니다. 의료 관련 성범죄 강력범죄 말고도 교통사고 한 번 크게 내면 의사면허가 취소될 수 있는 것입니다. 그동안 의사들 간호법 통과로는 총파업할 것 같지 않았는데 의료법 개정안 통과는 총파업도 불사하겠다는 분위기여서 파장이 예상됩니다. 간호법 여당 표결 불참 속 국회 통과 의료 갈등 터지나 더 자세한 정보 . . . 1007171588 뉴스 간호법 지역사회 뉴스 채널 구독하기 . . . 뉴스 라이브 . . . . . . 뉴스 제보하기 홈페이지 . . . 애플리케이션 뉴스 앱 설치하고 제보 . . . 카카오톡 뉴스 와 친구 맺고 채팅 . . 페이스북 뉴스 메시지 전송 . . 8 이메일 8 . . 문자 6000 전화 02 2113 6000 홈페이지 . . . 페이스북 . . 8 트위터 . . 8 카카오톡 . . 인스타그램 . .
273,2023-04-27,UChlgI3UHCOnwUGzWzbJ3H5w,"의사협회 등 간호법 통과에 반발...""무기한 단식투쟁 돌입"" / YTN",간호법 제정안과 의료법 개정안이 논란 끝에 국회 본회의를 통과하자 의사와 간호조무사 단체 등이 즉각 거세게 반발했습니다. 이필수 대한의사협회장은 국회 본회의 통과 직후 열린 규탄대회에서 보건복지의료계의 목소리를 외면한 의료 악법이 국회에서 의결되는 최악의 상황을 맞았다며 국민 건강 수호를 위해 무기한 단식투쟁에 돌입한다고 밝혔습니다. 곽지연 대한간호조무사협회장도 의석수를 앞세운 더불어민주당이 독단적 입법 행태를 온 국민 앞에 보였다며 정치적 목적만을 추구하는 입법임이 드러났다고 주장했습니다. 두 단체를 포함해 13개 단체가 구성한 보건복지의료연대는 간호사만을 위한 특혜 법인 간호법과 의료인을 옥죄는 의료법 개정안을 저지하기 위해 끝까지 하나 된 목소리를 이어가겠다고 밝혔습니다. 의사협회는 별도의 성명을 내고 의료인 면허취소법이 통과돼 앞으로 언제 어떻게 면허가 취소될지 모르는 여건에서 소신을 다한 진료를 계속해나갈 수 있을지 심히 개탄스럽다고 주장했습니다. 신윤정 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0103 202304272214537991 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
275,2023-04-27,UCkinYTS9IHqOEwR1Sze2JTw,"간호법 제정안 국회 본회의 통과…여당, '거부권' 건의 / SBS",앵커 간호사의 업무 범위를 명확히 규정한 간호법 제정안이 여당 의원들의 집단 퇴장 속에 민주당 주도로 국회 본회의를 통과했습니다. 간호사들은 환영하는 반면 의사와 간호조무사들은 강하게 반대했는데 여당은 대통령에게 거부권 행사를 요청하기로 했습니다. 안희재 기자입니다. 기자 간호법 제정안이 민주당 주도로 본회의를 통과했습니다. 의료법에 규정된 간호 업무 관련 내용을 떼어내 별도 법안을 만든 건데 우선 간호사와 간호조무사 등의 업무를 명확히 구분했습니다. 또 국가가 이들의 근무 환경과 처우를 개선하는 책무를 지게끔 한 게 핵심입니다. 의사가 부족한 지역사회 돌봄 체계 강화가 추진 배경으로 꼽히지만 의사협회 등의 거센 반대에 부딪히며 직역 갈등으로 번졌습니다. 의료대란 우려에 여당이 중재안을 내놓고 국회의장도 나섰지만 합의점을 찾지는 못했습니다. 간호사 출신 등 여당 의원 2표를 포함해 야당 주도로 법안이 통과되자 간호사단체는 환영했지만 국민의힘은 다수 야당의 입법독주라며 표결 참여 대신 재의요구권 카드를 꺼내 들었습니다. 윤재옥 국민의힘 원내대표 이 모든 혼란을 막기 위해서는 대통령께서 재의요구권을 행사할 방법밖에 없음을 다시 한 번 말씀드립니다. 민주당은 생산적 논의 없는 시간 끌기를 더는 좌시할 수 없다고 맞섰습니다. 박홍근 민주당 원내대표 간호법은 윤석열 대통령 자신이 했던 대국민 약속이었습니다. 그런데 이제 와서 또다시 대통령 거부권을 건의하겠다면서 국민을 겁박하는 여당의 모습은 도대체 어떻게 해석해야 . 본회의에서는 50억 클럽 사건과 김건희 여사 주가조작 연루 의혹에 대한 특검법들 역시 여당 의원 불참 속 신속처리안건으로 지정됐습니다. 영상취재 조춘동 이찬수 영상편집 이재성 더 자세한 정보 . . . 1007171824 뉴스 모닝와이드 국회 간호법 뉴스 채널 구독하기 . . . 뉴스 라이브 . . . . . . 뉴스 제보하기 홈페이지 . . . 애플리케이션 뉴스 앱 설치하고 제보 . . . 카카오톡 뉴스 와 친구 맺고 채팅 . . 페이스북 뉴스 메시지 전송 . . 8 이메일 8 . . 문자 6000 전화 02 2113 6000 홈페이지 . . . 페이스북 . . 8 트위터 . . 8 카카오톡 . . 인스타그램 . .
276,2023-04-27,UCFWIofVBqseX6Bmd9Dn7kgg,김건희 특검법이어 간호법 등 일방적 입법 독주,방미 성과에 시샘하듯이 마구 반대입법 처리
277,2023-04-27,UCsU-I-vHLiaMfV_ceaYz5rQ,"[현장영상] 윤재옥 ""'간호법·쌍특검법' 야당 입법 폭주…총선서 심판해달라"" / JTBC News",국민의힘 윤재옥 원내대표는 28일 더불어민주당의 전날 간호 의료법 강행처리를 두고 민주당의 입법폭주 무대가 됐다 고 비판했습니다. 시리즈 더 보기 . . 3 1 33 29 3 간호법 쌍특검 국민의힘 현장영상 뉴스레터 구독하기 . 3 5 유튜브 구독하기 . 2 유튜브 커뮤니티 . 2 뉴스 공식 페이지 홈페이지 . . . . . . . 페이스북 . . 트위터 . 인스타그램 . . 제보하기 . . . . 방송사 . .
278,2023-04-27,UCF4Wxdo3inmxP-Y59wXDsFw,간호법·의료법 본회의 통과‥'양 특검법'도 패스트트랙 지정 (2023.04.27/뉴스데스크/MBC),오늘 국회에서는 간호법과 의료법 등 쟁점 법안들이 야당 주도로 본회의를 통과했습니다. 국민의힘 의원들은 표결에 참여하지 않고 퇴장했습니다. 야권이 추진했던 대장동 50억 클럽 특검법 과 김건희 여사 특검법 등 이른바 쌍 특검법 도 신속처리 안건 패스트트랙으로 지정됐는데요. 국민의힘은 간호법에 대해 대통령 거부권 행사를 요청하겠다고 밝혔습니다. . . 2023 6478419 36199. 간호법 의료법 패스트트랙
281,2023-04-27,UCcQTRi69dsVYHN3exePtZ1A,간호법 본회의 통과…‘쌍특검법’은 패스트트랙 지정 [9시 뉴스] / KBS  2023.04.27.,국회에서는 간호법 제정안이 야당 주도로 본회의를 통과했습니다. 이른바 대장동 50억 클럽과 김건희 여사의 주가 조작 의혹을 수사할 특검법도 신속처리안건으로 지정됐습니다. 국민의힘은 거대 야당의 입법 폭거라며 규탄했습니다. 홍진아 기자의 보도입니다. 리포트 간호사의 업무 범위와 처우 개선 내용 등을 담은 간호법 . 지난 3월 민주당 주도로 본회의에 직회부됐고 오늘 27일 본회의를 통과했습니다. 금고 이상의 형이면 의사 면허를 취소하는 내용 등의 의료법 개정안도 나란히 통과됐습니다. 김예지 의원과 간호사 출신 최연숙 의원을 제외한 국민의힘 의원들은 모두 퇴장했습니다. 최연숙 국민의힘 의원 간호법은 초고령사회에 노인과 장애인 등 국민의 존엄한 생명을 돌보기 위한 약자를 위한 법이며... 대장동 50억 클럽 특검법과 김건희 여사 특검법도 여당의 불참 속에 신속처리안건으로 지정됐습니다. 두 특검 법안은 법사위 심사를 거쳐 늦어도 12월에는 본회의에서 처리될 전망입니다. 박홍근 더불어민주당 원내대표 윤석열 검찰이 철저하고 공정하게 수사를 신속하게 해왔더라면 이 상황까지 이르지 않았을 것입니다. 국민의힘은 본회의 직후 규탄 대회를 열었습니다. 규탄한다. 규탄한다.규탄한다. 야당의 입법 강행은 이재명 대표와 돈 봉투 의혹 방탄용 이라고 비판했습니다. 의료현장의 혼란과 갈등이 불가피하다며 간호법에 대해서는 윤석열 대통령에게 재의요구권도 건의할 방침입니다. 윤재옥 국민의힘 원내대표 더불어 야합만 남은 더불어민주당의 검은 속내와 입법 폭주를 모든 수단을 다해 막겠습니다. 공영방송 이사 추천권을 국회와 학계 언론단체 등으로 넓히고 국민추천위가 공영방송 사장을 추천할 수 있도록 한 방송법 개정안도 야당 주도로 본회의에 부의됐습니다. 뉴스 홍진아입니다. 촬영기자 장세권 고영민 영상편집 조완기 그래픽 김지혜 기사 원문보기 . . . . 7662668 제보 하기 카카오톡 제보 검색 전화 02 781 1234 홈페이지 . 4 이메일 1234 . . 간호법 본회의 쌍특검법
282,2023-04-27,UChlgI3UHCOnwUGzWzbJ3H5w,"野, 간호법 등 처리 강행..與 ""거부권 건의할 것"" / YTN",앵커 더불어민주당은 간호법 제정안과 쌍 특검 패스트트랙 지정 동의안 등을 예정대로 강행 처리했습니다. 국민의힘은 퇴장과 입장을 반복하며 항의 표시를 한 가운데 윤석열 대통령에게 재의요구권 행사를 건의할 수밖에 없다고 경고했습니다. 김승환 기자가 보도합니다. 기자 간호법 제정안이 더불어민주당 주도로 본회의를 통과했습니다. 국민의힘 의원 중에선 최연숙 의원과 김예지 의원만 자리에 남아 찬성표를 던졌고 나머지는 퇴장했습니다. 김진표 국회의장 찬성 179인 기권 2인으로서 간호법안 대안에 대한 수정안은 가결되었음을 선포합니다. 간호법 제정안은 간호사의 처우를 개선하고 업무 범위를 명확히 하는 내용을 담고 있습니다. 김성주 더불어민주당 의원 의사들이 가지 못하는 곳에 같은 의료진인 간호사들이 갈 수 있도록 하는 것이 간호법이다 국민의힘은 민주당이 국민을 갈라치고 정부에 정치적 부담을 주겠다는 의도라며 대통령에 재의요구권 행사를 건의할 거라고 반발했습니다. 조명희 국민의힘 의원 간호사가 만능 해결사가 되어 모든 것을 할 수 있게 된다면 이는 국민의 생명과 건강을 위협하는 무기가 되지 않을까요 이와 함께 금고 이상의 형을 받으면 의사 면허를 취소하는 의료법 개정안 도 여당의 퇴장 속에서 야당 주도로 본회의 문턱을 넘었습니다. 대장동 50억 클럽 사건과 김건희 여사 주가조작 의혹을 규명하기 위한 이른바 쌍 특검 의 신속처리 안건 패스트트랙도 지정됐습니다. 국민의힘이 틀어쥔 법사위를 우회하기 위해 패스트트랙에 태워진 쌍 특검 은 여당 동의 없이도 이르면 올해 말 처리가 가능해졌습니다. 박홍근 더불어민주당 원내대표 국민 명령에 응답하지 않는 것이야말로 여전히 방탄과 보호 감싸기에 일관하는 집권여당의 국민을 저버리는 행위다 수적 열세 속에서 뾰족한 수가 없는 국민의힘은 대대적인 여론전으로 부당성을 피력하겠다는 계획입니다. 윤재옥 국민의힘 원내대표 정치적인 목적으로 정략적으로 지금 입법 폭주를 하고 있는 겁니다. 여야는 극적 타결 없이 또다시 강 대 강 대치로 이번 달 임시국회를 마무리하게 됐습니다. 다음 달에도 방송법 등 의견을 좁히지 못한 쟁점법안을 두고 충돌이 불가피할 것으로 보입니다. 김승환입니다. 김승환 . . 촬영기자 박재상 한상원 윤소정 영상편집 전주영 그래픽 우희석 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0101 202304272036005080 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
283,2023-04-27,UCchCbWi1Mvibb6ddcZrrOHQ,민주당 ‘간호법’ 맞서 의료계 총 파업 예고,편집 김정오 기자 윤재옥 간호법 의료 위기 민주당
284,2023-04-27,UC45hk7RSPPS_tezwn5rcL0A,"송영길 수사관련 검찰 긴급입장문!국회난장판-간호법 단독처리!尹 열창한 곡, 알고보니 바이든이 죽은장남과!! 안젤리나졸리와 김건희여사의 커플룩? 안젤리나졸리 아들이 남긴 충격 일성!",프라미스 수단 신동욱 송영길 기자회견 이재명 이정근 윤관석 이성만 강래구 박용수 송영길 윤관석 이상만 이정근 최승호 박승제 외신기자간담회 김인섭 이화영 김성태 백현동 범기영 기자 송영길 조성은 박지원 정철승 송상현 경기동부연합 이석기 통진당 김수남 편의점간이재명 총기테러 윤석열총기위협 김인섭 백현동 최민희 백분토론 더탐사 전여옥 전우원 정청래 안민석 정순신 이준석 일광수산 부정선거 민경욱 황교안 황운하 김영록 부산엑스포 최강욱 손혜원 김정숙 권경애 학폭 갤럽 통진당 강성희 이기인 태영호 4.3사건 김용 최민희 강기정 신평 주말산불 김은혜 문재인사위 박영수 김성한 김건희 김은혜 조국 조민 이재명 이정미 강제징용 촛불전환행동 조국의법고전산책 이세이미야케 안도다다오 윤석열 개딸 이흥구 청주간첩단 안해욱 홍준표 문재인 박지원 이인규 이상민 박지원 김문기 홍준표 전경련 함운경 추미애 리얼미터 박용진 박지원 50억클럽 김수남 권순일 유상범 최민희 정의구현사제단 유시민 신동욱 정민용 정진상 김용 대북송금 아태협 쌍방울 이화영재판녹취록 토마호크 방첩사 우상호 양부남 장제원 유영하 이명박 천안함묘역 진중권 검수완박 한동훈 헌재 황운하 해일 정정미 양곡법 벅영수 우종수 촛불행동 촛불전진 조현천 김성한 계엄문건 김은혜 북한인권재단 성남시장실 정진상 한상혁 김은혜 조성명 금태섭 김경률 가짜뉴스 김성한 조태용 박영수 양재식 김건희 특검 전두환손자 한상혁 따따부따 성창경 배승희 고성국 경기동부연합
