,작성일,작성자,제목,내용
70,2020-12-20,UCwRljhjVWtLqAKbsWGPU_OA,"[양담소] 2년동안 집요하게 따라다닌 스토킹범, 어떤 처벌을 받았을까? 12.21(월)/ YTN 라디오",양담소 2년동안 집요하게 따라다닌 스토킹범 어떤 처벌을 받았을까 12.21 월 양소영 변호사의 상담소 다시듣기 . . . ...
69,2020-12-27,UCbRuNFbGm9ci6sW1DqM7dDA,# 스토킹 처벌법 강화,2021년 스토킹 처벌법 강화에 대한 정보 스토킹 스토커 안인득 스 토킹 처리법 스토킹 처벌 스토킹 벌금 스토킹 피해 스토킹 범죄 스토커 범죄 조혜연
68,2020-12-27,UC65sUXjzUeHPpKSwzG9x3Bg,"남자동급생의 스토킹과 주거침입, 처벌은?",안녕하세요. 법무법인대한중앙 대표변호사 조기현입니다. 오늘은 동급생 남자의 스토킹과 주거침입 처벌에 관한 내용을 준비했습니다. 아래는 질문자님의 사연입니다. 2년 동안 집앞에 찾아오는 동급생 남자 처벌가능여부 고1부터 계속 집 앞으로 와서 주기적으로 돌아다니고 창문에 후레쉬도 비추곤 했습니다. 불쾌하다고 계속해서 말했지만 변하는게 없었어요. 최근엔 저희 집 비밀번호도 알아내서 1층 문을 따고 들어와서는 우체통에 계속 마스크을 넣어놓았습니다. 남자친구가 생겨도 변함없이 할건 다했습니다. 정말 너무 스트레스 받고 그 놈 때문에 자취도 두려워서 못하겠는데 이렇게 제한된 삶이 억울하기만 합니다.지금은 제 친구가 인스타 스토리로 제가 그놈을 찍은 영상과 함께 그러지말라고 한번 더 찾아오면 경찰에 신고할꺼라고 대신 말해줬습니다. 하지만 이렇게 말해준 친구도 그 놈이 찍은 영상에 대해 명예훼손이다 뭐다 해서 고소할까봐 걱정이 되기도 하고 저한테도 막무가내로 찾아와서 상해를 입힐까 두려워요.솔직히 상해를 입어야 그제서야 조치를 취해주는 현행법을 믿을수가 없네요.질문입니다. 1 어떤식으로 처벌할 수 있나요 고소 가능한가요 2 제 친구도 명예훼손으로 역고소 당하는 것은 아니겠죠 직접적으로 그 놈의 이름을 올리진 않았습니다. 3 접근 금지를 시킬 수 있나요 할 수 있다면 어떤식으로 가능할까요 자세한 내용은 영상을 확인해주세요 070 4012 0512 36 공식 홈페이지 . . . 공식블로그 . .
66,2020-12-29,UCcQTRi69dsVYHN3exePtZ1A,[심층인터뷰] 스토킹 가해자 ‘최대 징역 5년 처벌’ / KBS,앵커 피해자의 고통은 심각한데 법의 울타리는 너무나도 허술한 범죄 바로 스토킹입니다. 이 스토킹 가해자를 최대 징역 5년까지 처벌할 수 있는 법안이 오늘 국무회의를 통과했습니다. 이수정 경기대 범죄심리학과 교수 화상으로 연결해 더 자세하게 짚어봅니다. 교수님 안녕하십니까 앵커 오늘 법무부가 스토킹은 이제 징역형으로 처벌되는 범죄다 이렇게 밝혔는데요. 그럼 지금까지는 스토킹이 범죄가 아니었습니까 앵커 스토킹은 강력 범죄로 이어질 가능성이 큰데 지난 해 아파트 주민들을 살해하고 불을 지른 안인득 사건 역시 그 시작은 스토킹이었죠 앵커 자 그러면 어떤 행위들이 스토킹 범죄 인가요 법무부가 정의를 내렸죠 앵커 그런데 앞서 말씀하신 대로 스토킹은 재범도 높고 다른 범죄로 이어질 가능성도 높은 범죄잖아요. 피해자를 보호할 수 있는 방법이 분명히 있어야 할 것 같은데요 앵커 교수님이 보시기에 이 법안은 스토킹 범죄를 확실히 처벌하고 예방할 수 있다고 보십니까 앵커 어쨌든 법무부는 이 법안을 올해 내에는 국회에 제출하겠다는 건데요. 그동안 비슷한 관련 법들이 있었지만 국회 문턱을 넘지 못했었잖아요 왜 그랬던 겁니까 앵커 이번에야말로 국회 통과가 돼야 할텐데요. 교수님께서 보시기에 어떤 점을 좀 보완해야 한다고 생각하십니까 기사 원문보기 . . . . ... 제보 하기 카카오톡 제보 검색 전화 02 781 1234 홈페이지 . 4 이메일 1234 . .
65,2020-12-29,UChlgI3UHCOnwUGzWzbJ3H5w,"""스토킹은 '범죄', 징역형으로 처벌""...국무회의 통과 / YTN",앵커 스토킹은 현행법상 경범죄로 분류돼 적발돼도 벌금형에 그쳤는데요. 이를 중대한 범죄로 명확히 규정해 징역형으로 처벌할 수 있게 하는 법률 제정안이 국무회의를 통과했습니다. 한동오 기자입니다. 기자 집 앞에 도착한 여성을 막아서더니 염산을 끼얹고 도주하고 출근하던 여성을 흉기로 살해한 뒤 자수하고 스토킹이 강력 범죄로 이어진 사건들입니다. 대구 40대 주부 살해범 2015년 8월 사건 당일 아침에 가서 기다렸어요. 흉기는 마트에서 구했어요. 위협하려고 흉기를 샀습니다. 이미 수년 전부터 스토킹 범죄를 엄벌해야 한다는 요구가 이어진 끝에 강력한 처벌 규정을 담은 법 제정안이 국무회의를 통과했습니다. 스토킹 처벌법 제정안은 스토킹 행위자를 3년 이하 징역이나 3천만 원 이하 벌금으로 처벌할 수 있도록 규정했습니다. 기존에는 경범죄처벌법상 10만 원 범칙금 수준에 불과했지만 이제는 최고 징역형으로 처벌 수위가 높아지는 겁니다. 예방과 피해자 보호 절차도 강화됩니다. 스토킹 신고를 받은 경찰은 현장에서 즉시 응급조치를 하고 경찰서장은 판사 승인을 받아 접근금지 조치를 할 수 있습니다. 검사는 재발 우려가 있을 경우 직권이나 경찰 신청으로 스토커를 유치장이나 구치소에 임시로 유치하는 조치를 법원에 청구할 수 있도록 했습니다. 스토킹 범죄의 정의도 명확히 규정했습니다. 피해자의 의사에 반해 반복적으로 따라다니기 집 주변 등에서 지켜보기 휴대전화로 연락하기 물건을 보내거나 집 주변에 놓아두기 등을 통해 피해자에게 불안감이나 공포심을 불러일으키는 행위로 구체화한 겁니다. 법무부는 스토킹이 피해자에게 심각한 피해를 일으키는 행위임에도 현행법상 처벌 규정이 없어 살인 등 심각한 범죄로 이어지고 있다고 처벌법 제정 이유를 밝혔습니다. 국무회의를 통과한 스토킹 처벌법 제정안은 대통령 재가를 거쳐 올해 안에 국회에 제출될 예정입니다. 정부는 스토킹 범죄에 대한 전문적인 대응과 수사를 위해 전담 검사와 경찰을 지정하는 전담조사제도도 도입하기로 했습니다. 한동오 86 . . 입니다. 당신의 제보가 뉴스가 됩니다 은 여러분의 소중한 제보를 기다립니다. 카카오톡 을 검색해 채널 추가 전화 02 398 8585 메일 . . 온라인 제보 . . . 기사 원문 . . . 0103 202012... 제보 안내 . 모바일앱 . . 2424 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
64,2021-01-04,UCPgGNCK_HuR9Pg80sdgC40w,"2021년 달라지는 법 / 낙태 / 도로교통, 어린이 보호, 전동퀵보드 / 스토킹 처벌법 추진, 신변보호 요청 활용 [ 김가람변호사 람바다 ] 부산mbc 자갈치아지매 210105",김가람의 람바다 2021년 바뀌는 법 김가람 변호사 방송 부산 라디오 자갈치아지매 주제 2021년 달라지는 법제도 0 00 오프닝 0 25 낙태법 사라지는 법 4 39 도로교통법 ..... 5030 어린이 통학관련 동승자 표시 등 시행되는 법 7 15 전동퀵보드 규정 시행되는 법 들의 자전거 도로 운행 원칙 거치 제한 구역은 10 50 스토킹 처벌법 기대되는 법 자갈치아지매 김가람변호사 알기쉬운법제도
62,2021-02-13,UCWlV3Lz_55UaX4JsMj-z__Q,"스토킹 신고했더니 결국 '불기소'…""연인관계 처벌 어렵다"" [뉴스 7]",다른 사람을 몰래 뒤쫓고 협박하는 이른바 스토킹 범죄는 일상생활을 할 수 없을 만큼 피해자에겐 큰 공포로 다가옵니다. 실제로 한 여성이 전 연인으로부터 스토킹 피해를 입어 고소까지 했는데 결과적으로 가해 남성을 처벌할 수가 없었습니다. .19 사실을 보고 진실을 말합니다. 공식 홈페이지 . . 공식 페이스북 . . 공식 트위터 . 뉴스제보 이메일 . 카카오톡 조선제보 전화 1661 0190
61,2021-03-14,UC1ihKJ6GH37xoWdtllZqhLw,박주민 등 ‘스토킹처벌법’ 발의 與 의원들 “강력한 처벌은 국민 요구…3월 국회서 통과시켜야”,팩트 더불어민주당 의원들은 15일 여당이 주도해 스토킹 범죄의 처벌을 강화하는 법안을 3월 임시국회에서 통과시키겠다고 밝혔다. 스토킹처벌법을 각각 대표발의한 박주민 정춘숙 황운하 임호선 의원은 이날 국회 소통관에서 기자회견을 열고 스토킹은 피해자의 삶을 파괴하는 심각한 범죄 라며 국회에 처벌을 강화하는 법안에 처음 제안된 지 20년이 흘렀지만 벌금 10만 원의 경범죄 수준으로 치부하는 사회적 통념으로 인해 제대로 된 논의조차 진행되지 못하고 있다 고 말했다. 이어 지난해 말 법무부가 정부안을 발의했고 21대 국회에서도 여야를 떠나 9개의 제정안이 발의됐다 면서 3월 국회에서 반드시 제대로 된 스토킹처벌법을 제정해 스토킹 범죄가 개인의 문제가 아닌 사회적 범죄임을 분명히 하겠다 고 강조했다. 박주민 의원은 자신의 스토킹 피해 사례를 설명하면서 굉장히 힘들고 괴로웠다. 단순한 일이 아니라 굉장히 심각한 범죄다 라고 강조하면서 이번 국회에서 스토킹 처벌법이 반드시 통과되어야 한다 고 주장했다. 스토킹범죄의 처벌 및 피해자보호 등에 관한 법률안 을 21대 국회 자신의 1호 법안으로 발의한 정춘숙 의원은 2020년 한국여성정책연구원 조사 결과 스토킹 방지법을 제정하고 지금보다 강력하게 처벌해야 한다는 응답이 무려 94.4 에 달하는 등 국민께서 법 제정을 강력하게 요구하고 있다 고 밝혔다. 또한 스토킹처벌법은 문재인 대통령의 대선 공약이자 민주당의 총선 공약이기도 하다 면서 이번 3월 국회에서 민주당이 주도해 반드시 통과시키겠다. 가해자 처벌과 피해자 보호를 위한 법적 근거를 마련하겠다 고 말했다. 팩트 정기후원회원이 되어주세요. 공식후원계좌 우리은행 1002 142 508338 이상엽 신청 1877 0411 직접신청 . 1 팩트 채널 멤버십에 가입하여 혜택을 누려보세요. . . 1 ... 영상 제보 받습니다 진실언론 팩트 가 독자 여러분의 소중한 제보를 받습니다. 뉴스 가치나 화제성이 있다고 판단되는 영상을 . 로 보내주시면 적극 반영하겠습니다. 이 영상의 저작권은 팩트 에 있습니다. 본 영상물은 공유 및 소스코드 배포에 한해 허용합니다. 그 외 임의적인 편집 및 가공은 영상출처를 밝힌다해도 본사의 허락없 이 사용할 경우 저작권법 위반에 해당합니다. 팩트 . 촬영 배희옥 김대왕 백대호 글 신혁
60,2021-03-16,UCTHCOPwqNfZ0uiKOvFyhGwg,[그래픽뉴스] 스토킹 처벌법 / 연합뉴스TV (YonhapnewsTV),그래픽뉴스 스토킹 처벌법 연예인이나 운동선수 같은 유명인뿐 아니라 주변에서도 흔히 일어나고 있는 범죄행위 중 하나 바로 스토킹인데요. 강력 범죄로까지 이어질 수 있는 스토킹 범죄에 대해 처벌을 강화해야 한다는 목소리가 커지고 있습니다. 오늘의 그래픽 뉴스 스토킹 처벌법 입니다. 스토킹은 상대방의 동의 없이 지속적으로 접근하고 연락해 괴롭히는 불법적 행위입니다. 물리적 접근뿐 아니라 전화나 이메일 등을 통해 반복적으로 연락하는 행위도 스토킹에 포함되는데요. 스토킹을 당하는 피해자는 삶이 무너질 만큼 끔찍한 고통을 당하는 데다 2차 범죄로 이어질 수 있어 해외 여러 나라에선 관련법을 제정해 법적으로 스토킹 행위를 규제하고 있습니다. 국내 스토킹 신고가 관리되기 시작한 2018년부터 지난해 7월까지의 신고 건수와 처벌 건수를 살펴보면 스토킹 신고는 2018년 2 772건에서 2019년 5 486건으로 계속해서 늘고 있습니다. 하지만 신고 건수 대비 처벌 건수는 2018년 19.62 2019년 10.6 지난해 7월 기준 10.8 에 그치고 있는 실정입니다. 통계로 본다면 스토킹 피의자 10명 중 9명은 처벌조차 받지 않는 셈입니다. 21대 국회에선 강력범죄로까지 이어지는 스토킹 범죄를 막기 위한 스토킹 범죄 처벌 관련 법안이 9건 발의됐습니다. 지난달 발의된 스토킹 처벌 특례법은 현행법상 경범죄 수준인 10만 원 이하 벌금에 불과한 처벌 수위를 3년 이하의 징역 또는 3천만 원 이하의 벌금으로 강화하는 내용을 골자로 했습니다. 또 스토킹 범죄 유형에 디지털 스토킹을 포함시키는 등 피해자 보호 범위를 폭넓게 규정했습니다. 어제 처벌 법안을 각각 대표 발의한 더불어민주당 소속 국회의원들이 기자회견을 열고 이번 3월 국회에서 반드시 제대로 된 스토킹 처벌법을 제정하자고 재차 강조했습니다. 스토킹 처벌 법안은 1995년 15대 국회에서 처음 발의된 지 20여 년이 지나도록 단 한 건도 본회의에서 통과되지 못했습니다. 그동안 제대로 논의조차 이뤄지지 못한 스토킹 처벌법 이번에는 국회 문턱을 넘을 수 있을까요 지금까지 그래픽 뉴스였습니다. 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
59,2021-03-24,UCTHCOPwqNfZ0uiKOvFyhGwg,'스토킹 처벌법' 제정…10만 원 벌금→최대 징역 5년 / 연합뉴스TV (YonhapnewsTV),스토킹 처벌법 제정 10만 원 벌금 최대 징역 5년 앞으로 지속적으로 스토킹을 하다가 적발되면 최대 징역 5년 이하의 처벌을 받습니다. 국회는 오늘 24일 본회의에서 스토킹 범죄의 처벌법 제정안을 의결해 지금까지 10만 원 이하 벌금형 정도로만 처벌하던 스토킹 행위를 3년 이하의 징역이나 3천만 원 이하의 벌금형으로 처벌할 수 있도록 했습니다. 특히 흉기 등 위험한 물건을 이용하면 5년 이하의 징역이나 5천만 원 이하의 벌금형으로 가중됩니다. 법은 스토킹 행위를 상대방 의사에 반해 접근하거나 따라다니기 주거지 등에서 기다리거나 지켜보기 통신매체를 이용해 연락하기 등으로 규정했습니다. 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
58,2021-03-24,UCsU-I-vHLiaMfV_ceaYz5rQ,"22년 걸린 '스토킹 처벌법'…""법 있었다면 살았을텐데"" / JTBC 뉴스룸",상대방의 의사와 상관없이 집요하게 쫓아다니면서 괴롭히는 스토킹을 해도 지금까지는 10만 원 이하의 벌금 정도만 받았습니다. 앞으론 많게는 징역 5년의 처벌을 받습니다. 스토킹을 처벌할 수 있는 법이 오늘 24일 국회를 통과했습니다. 이 법이 국회에서 처음으로 논의된 지 22년만입니다. 기사 전문 . . . 621 ... 뉴스룸 다시보기 . 2 8 박태인기자 뉴스룸 유튜브 구독하기 . 2 유튜브 커뮤니티 . 2 뉴스 공식 페이지 홈페이지 . . . . 1 04 2 페이스북 . . 트위터 . 인스타그램 . . 제보하기 . 1 방송사 . .
